,P1,,,,,P2,,,,,,,,,,,P3,,,,,,,,,P4,,,,,,,,,P5,,,,,,,,,,,,,P6,,,,
" 22/12/2015 5:00:11 PM",2.637799,265.9374,2,2,1,265.3486,8.26474,464.1887,2.473841,2,1,1,2,1,1,1,20.98086,2.260769,300.9645,1,2,1,1,1,2,0,220.6357,1.664307,297.3853,1,2,1,1,2,7.500834,185.696,259.9333,8.574724,1.672264,1.233636,0.7506322,0.3138071,2,1,260.0135,1.441707,197.5936,0.0003844552,1,1,1,Normal
" 22/12/2015 5:00:12 PM",2.666944,266.5262,2,2,1,265.3486,8.26474,464.1887,2.473841,2,1,1,2,1,1,1,20.94244,2.26205,301.6855,1,2,1,1,1,2,0,220.6357,1.667382,297.5775,1,2,1,1,2,7.500834,185.696,259.9333,8.574724,1.675981,1.241322,0.7507602,0.3138071,2,1,260.0135,1.441707,197.5936,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:13 PM",2.677193,266.958,2,2,1,265.2525,8.26474,464.1887,2.473841,2,1,1,2,1,1,1,20.94244,2.26205,301.8056,1,2,1,1,1,2,0,220.6357,1.667382,297.616,1,2,1,1,2,7.500834,185.9267,259.9333,8.805434,1.675981,1.234021,0.7507602,0.3138071,2,1,260.0936,1.441707,197.5936,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:14 PM",2.677193,267.272,2,2,1,265.2525,8.26474,464.0092,2.473841,2,1,1,2,1,1,1,20.98086,2.26205,301.6054,1,2,1,1,1,2,0,220.6357,1.667382,297.8467,1,2,1,1,2,7.500834,186.0805,259.9333,8.805434,1.675981,1.225439,0.7493519,0.3138071,2,1,260.2378,1.441707,197.5936,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:15 PM",2.649649,267.1935,2,2,1,265.2525,8.266663,463.9836,2.473072,2,1,1,2,1,1,1,21.01927,2.259616,301.6855,1,2,1,1,1,2,0,221.0202,1.665588,297.616,1,2,1,1,2,7.500834,186.0805,259.9333,8.805434,1.675981,1.210708,0.7493519,0.3138071,2,1,260.2378,1.441707,197.5936,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:16 PM",2.649649,267.1935,2,2,1,265.2525,8.266663,463.9836,2.473072,2,1,1,2,1,1,1,21.01927,2.259616,301.6855,1,2,1,1,1,2,0,221.0202,1.665588,297.616,1,2,1,1,2,7.500834,186.0805,259.9333,8.805434,1.675981,1.210708,0.7493519,0.3138071,2,1,260.2378,1.441707,197.5936,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:17 PM",2.636518,267.1935,2,2,1,265.2525,8.266663,463.9836,2.473072,2,1,1,2,1,1,1,21.06729,2.259616,302.0059,1,2,1,1,1,2,0,221.0202,1.665588,297.5775,1,2,1,1,2,7.500834,186.3368,259.9333,8.805434,1.674314,1.205841,0.7493519,0.3138071,2,1,260.2378,1.441707,197.5936,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:18 PM",2.625949,266.5655,2,2,1,265.2525,8.266663,463.881,2.473072,2,1,1,2,1,1,1,21.06729,2.259616,302.4865,1,2,1,1,1,2,0,221.0715,1.665588,297.2699,1,2,1,1,2,7.500834,186.4394,259.9333,8.805434,1.674058,1.214167,0.7493519,0.3138071,2,1,260.2378,1.441707,197.5936,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:19 PM",2.617622,265.3879,2,2,1,265.2525,8.266663,463.881,2.47115,2,1,1,2,1,1,1,21.06729,2.260897,302.847,1,2,1,1,1,2,0,221.251,1.665588,297.0777,1,2,1,1,2,7.500834,186.6701,259.9333,8.805434,1.674058,1.222877,0.7493519,0.3138071,2,1,260.2378,1.441707,197.6577,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:20 PM",2.601287,265.1524,2,2,1,265.2525,8.266663,463.881,2.47115,2,1,1,2,1,1,1,21.06729,2.260897,303.0073,1,2,1,1,1,2,0,221.251,1.665588,296.6547,1,2,1,1,2,7.500834,186.7983,259.9333,8.805434,1.672776,1.223517,0.7493519,0.3119495,2,1,260.2378,1.441707,197.6577,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:21 PM",2.580149,264.8383,2,2,1,265.2525,8.266663,463.676,2.47115,2,1,1,2,1,1,1,21.06729,2.258079,303.4078,1,2,1,1,1,2,0,221.3279,1.663025,296.2318,1,2,1,1,2,7.502436,186.7983,259.9333,8.805434,1.67111,1.223517,0.7493519,0.3119495,2,1,260.1577,1.441707,197.6577,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:22 PM",2.564135,264.2103,2,2,1,265.2525,8.266663,463.6504,2.47115,2,1,1,2,1,1,1,21.06729,2.258079,303.9685,1,2,1,1,1,2,0,221.3535,1.662128,296.1164,1,2,1,1,2,7.502436,187.029,259.9333,8.651628,1.670854,1.223517,0.7493519,0.3136149,2,1,260.1577,1.441707,197.6577,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:23 PM",2.548121,263.3467,2,2,1,265.2525,8.266663,463.6504,2.47115,2,1,1,2,1,1,1,21.04808,2.258079,304.0887,1,2,1,1,1,2,0,221.6611,1.664307,295.9241,1,2,1,1,2,7.502436,187.029,259.9333,8.651628,1.670854,1.223517,0.7493519,0.3139352,2,1,259.9974,1.441707,197.5295,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:24 PM",2.530506,262.8757,2,2,1,265.2525,8.266663,463.394,2.47115,2,1,1,2,1,1,1,20.98406,2.258079,304.4492,1,2,1,1,1,2,0,221.6611,1.66546,295.5781,1,2,1,1,2,7.502436,187.2853,259.9333,8.651628,1.670854,1.223517,0.7514004,0.3139352,2,1,259.9494,1.441707,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:25 PM",2.517695,262.4832,2,2,1,265.2525,8.266663,463.394,2.470894,2,1,1,2,1,1,1,20.98406,2.258079,304.0887,1,2,1,1,1,2,0,221.6611,1.66546,295.2704,1,2,1,1,2,7.504999,187.2853,259.9333,8.843886,1.670854,1.232484,0.7514004,0.3139352,2,1,259.8693,1.441707,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:26 PM",2.502002,261.8552,2,2,1,265.1243,8.266663,463.394,2.470381,2,1,1,2,1,1,1,20.98406,2.258079,303.8884,1,2,1,1,1,2,0,221.6611,1.66546,295.3474,1,2,1,1,2,7.504999,187.2853,259.9333,8.843886,1.670854,1.237863,0.7514004,0.3138712,2,1,259.8693,1.441707,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:27 PM",2.489191,261.8944,2,2,1,265.1243,8.266663,463.394,2.470381,2,1,1,2,1,1,1,20.98406,2.259616,303.8484,1,2,1,1,1,2,0,221.6611,1.663666,295.2704,1,2,1,1,2,7.504999,187.6698,259.9333,8.843886,1.672264,1.225055,0.7514004,0.3138712,2,1,259.8693,1.441707,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:28 PM",2.4767,262.0514,2,2,1,265.1243,8.266663,463.3427,2.470381,2,1,1,2,1,1,1,20.98406,2.259616,303.8884,1,2,1,1,1,2,0,221.6611,1.663409,295.5781,1,2,1,1,2,7.504999,187.6698,259.9333,8.843886,1.672264,1.223517,0.7514004,0.3138712,2,1,259.8693,1.441707,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:29 PM",2.467412,263.2682,2,2,1,265.1243,8.266663,463.1633,2.470381,2,1,1,2,1,1,1,20.98406,2.259616,303.7683,1,2,1,1,1,2,0,221.6611,1.663409,295.9626,1,2,1,1,2,7.504678,187.6698,259.9333,8.843886,1.672264,1.215448,0.7514004,0.3138712,2,1,259.8693,1.441707,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:30 PM",2.448195,264.6028,2,2,1,265.1243,8.266663,463.1633,2.472303,2,1,1,2,1,1,1,21.01927,2.259104,303.2476,1,2,1,1,1,2,0,221.9944,1.663666,296.0395,1,2,1,1,2,7.504038,187.6698,259.9333,8.843886,1.672264,1.204944,0.7514004,0.3138712,2,1,259.8693,1.441707,197.2731,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:31 PM",2.437626,265.7019,2,2,1,265.1243,8.266663,463.1633,2.472303,2,1,1,2,1,1,1,21.02247,2.258335,302.847,1,2,1,1,2,1,0,221.9944,1.663666,296.1164,1,2,1,1,2,7.504038,187.6698,259.9333,8.843886,1.672264,1.207122,0.7514004,0.3138712,2,1,259.693,1.441707,197.2731,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:32 PM",2.432181,265.9374,2,2,1,265.1243,8.266663,462.9839,2.472303,2,1,1,2,1,1,1,20.88482,2.256541,302.4865,1,2,1,1,2,1,0,221.9944,1.663666,296.424,1,2,1,1,2,7.504038,187.9774,259.9333,8.651628,1.672264,1.223133,0.7514004,0.3138712,2,1,259.693,1.441707,197.2731,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:33 PM",2.432181,265.8982,2,2,1,265.1243,8.266663,462.8557,2.472303,2,1,1,2,1,1,1,20.77598,2.248599,302.1661,1,2,1,1,2,1,0,222.2251,1.664178,296.8085,1,2,1,1,2,7.504038,187.9774,259.9333,8.651628,1.672264,1.217113,0.7510163,0.3138712,2,1,259.5328,1.441707,197.2731,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:34 PM",2.455562,266.1337,2,2,1,265.1243,8.266663,462.8557,2.472303,2,1,1,2,1,1,1,20.84,2.240272,301.8457,1,2,1,1,2,1,0,222.2251,1.664178,296.9239,1,2,1,1,2,7.504038,187.9774,259.9333,8.651628,1.670854,1.215576,0.7510163,0.3138712,2,1,259.5328,1.441707,197.177,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:35 PM",2.503283,266.2122,2,2,1,265.1243,8.266663,462.8557,2.472303,2,1,1,2,1,1,1,21.0993,2.237325,301.1648,1,2,1,1,2,1,0,222.302,1.664178,297.2699,1,2,1,1,2,7.504038,188.2081,259.9333,8.651628,1.670854,1.218138,0.7510163,0.3138712,2,1,259.5328,1.441707,197.1289,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:36 PM",2.553246,266.4085,2,2,1,265.1243,8.266663,462.8557,2.472303,2,1,1,2,1,1,1,20.96805,2.233225,300.8443,1,2,1,1,2,1,0,222.507,1.664178,297.6929,1,2,1,1,2,7.504038,188.2081,260.1256,8.843886,1.670854,1.213783,0.7510163,0.3138712,2,1,259.5328,1.441707,197.1289,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:37 PM",2.588797,266.7617,2,2,1,265.1243,8.266663,462.625,2.472303,2,1,1,2,1,1,1,20.86881,2.230023,300.4037,1,2,1,1,2,1,0,222.507,1.662641,297.8852,1,2,1,1,2,7.504038,188.3876,260.1256,8.843886,1.670854,1.222237,0.7510163,0.3138712,2,1,259.5328,1.441707,197.0969,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:38 PM",2.625628,267.0758,2,2,1,265.1243,8.266663,462.625,2.472303,2,1,1,2,1,1,1,20.74397,2.227332,299.843,1,2,1,1,2,1,0,222.507,1.662641,297.9621,1,2,1,1,2,7.504038,188.7208,260.1256,8.843886,1.670854,1.23338,0.7510163,0.3138712,2,1,259.3085,1.441707,197.0648,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:39 PM",2.640041,266.7617,2,2,1,265.1884,8.266663,462.625,2.472303,2,1,1,2,1,1,1,20.71515,2.226051,299.843,1,2,1,1,2,1,0,222.8659,1.663666,297.8083,1,2,1,1,2,7.504038,188.7208,260.1256,8.843886,1.669316,1.23338,0.7510163,0.3134868,2,1,259.3085,1.441707,197.0648,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:40 PM",2.654133,266.7225,2,2,1,265.4448,8.266663,462.625,2.468331,2,1,1,2,1,1,1,20.71515,2.230023,299.8831,1,2,1,1,2,1,0,222.8659,1.664563,297.616,1,2,1,1,2,7.504038,188.7208,260.1256,8.843886,1.669316,1.23338,0.7510163,0.3134868,2,1,259.3085,1.441707,197.0648,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:41 PM",2.656055,266.801,2,2,1,265.4448,8.266663,462.625,2.468331,2,1,1,2,1,1,1,20.71515,2.233994,300.3637,1,2,1,1,2,1,0,222.8659,1.664563,297.4622,1,2,1,1,2,7.50628,189.1566,260.1256,8.843886,1.669316,1.225823,0.7510163,0.3134868,2,1,259.4527,1.441707,197.0648,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:42 PM",2.646126,266.9188,2,2,1,265.4448,8.266663,462.625,2.468331,2,1,1,2,1,1,1,20.78238,2.235147,300.564,1,2,1,1,2,1,0,223.0454,1.664563,297.4237,1,2,1,1,2,7.507242,189.2335,260.1256,8.843886,1.670469,1.213526,0.7510163,0.3140633,2,1,259.4527,1.441707,197.0648,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:43 PM",2.626589,266.7225,2,2,1,265.1884,8.266663,462.625,2.469612,2,1,1,2,1,1,1,20.80479,2.235147,300.564,1,2,1,1,2,1,0,223.3017,1.665972,297.8467,1,2,1,1,2,7.507242,189.2335,260.1256,8.843886,1.670469,1.201614,0.7489678,0.3151523,2,1,259.5648,1.441707,197.0648,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:44 PM",2.622426,266.487,2,2,1,265.1243,8.266663,462.625,2.469612,2,1,1,2,1,1,1,20.80479,2.235147,300.4438,1,2,1,1,2,1,0,223.3017,1.668792,298.2697,1,2,1,1,2,7.507242,189.5924,260.1256,8.843886,1.670469,1.193929,0.7489678,0.3141274,2,1,259.5648,1.441707,197.0648,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:45 PM",2.613778,266.3692,2,2,1,265.1243,8.266663,462.625,2.467946,2,1,1,2,1,1,1,20.80479,2.235147,300.8043,1,2,1,1,2,1,0,223.5068,1.668023,299.0387,1,2,1,1,2,7.507242,189.7206,260.1256,9.1515,1.672392,1.199436,0.7489678,0.3134868,2,1,259.5648,1.441707,197.145,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:46 PM",2.596163,266.1729,2,2,1,265.1243,8.266663,462.625,2.467946,2,1,1,2,1,1,1,20.80479,2.235147,301.2849,1,2,1,1,2,1,0,223.5068,1.664307,299.1541,1,2,1,1,2,7.507242,189.7206,260.1256,9.1515,1.672392,1.198796,0.7489678,0.3134868,2,1,259.5648,1.441707,197.177,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:47 PM",2.58111,266.33,2,2,1,265.1243,8.266663,462.625,2.46974,2,1,1,2,1,1,1,20.80479,2.235147,302.046,1,2,1,1,2,1,0,223.8913,1.664178,299.7308,1,2,1,1,2,7.507242,189.9,260.1256,9.1515,1.672392,1.202382,0.7489678,0.3134868,2,1,259.5648,1.441707,197.209,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:48 PM",2.564135,266.33,2,2,1,265.1243,8.266663,462.3174,2.470637,2,1,1,2,1,1,1,20.80479,2.235147,301.9659,1,2,1,1,2,1,0,223.8913,1.668023,300.5768,1,2,1,1,2,7.507242,190.2589,260.1256,8.882338,1.672392,1.20392,0.7489678,0.3134868,2,1,259.5648,1.441707,197.209,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:49 PM",2.552926,266.3692,2,2,1,265.4127,8.266663,462.3174,2.471534,2,1,1,2,1,1,1,20.80479,2.233866,302.7669,1,2,1,1,2,1,0,223.8913,1.669304,301.1536,1,2,1,1,2,7.507242,190.2589,260.1256,8.882338,1.674058,1.20392,0.7489678,0.3134868,2,1,259.5648,1.441707,197.209,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:50 PM",2.537873,266.0159,2,2,1,265.4127,8.268585,462.1892,2.471534,2,1,1,2,1,1,1,20.79198,2.233225,303.0873,1,2,1,1,2,1,0,223.8913,1.668536,301.4612,1,2,1,1,2,7.507242,190.2589,260.1256,8.805434,1.674058,1.213142,0.7489678,0.3116933,2,1,259.5648,1.441707,197.209,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:51 PM",2.529866,265.8982,2,2,1,265.4127,8.270187,462.1892,2.4691,2,1,1,2,1,1,1,20.79198,2.232713,303.8484,1,2,1,1,2,1,0,224.0195,1.666101,301.8072,1,2,1,1,2,7.507242,190.2589,260.1256,8.805434,1.674058,1.213142,0.7494799,0.311373,2,1,259.5648,1.441707,197.209,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:52 PM",2.510009,265.9374,2,2,1,265.1884,8.270187,462.1379,2.467818,2,1,1,2,1,1,1,20.79198,2.232201,304.0486,1,2,1,1,2,1,0,224.0964,1.666101,301.7303,1,2,1,1,2,7.507242,190.7716,260.1256,8.805434,1.674058,1.209684,0.7510163,0.311373,2,1,259.5648,1.441707,197.2892,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:53 PM",2.489511,265.9767,2,2,1,265.1884,8.270187,461.8816,2.466024,2,1,1,2,1,1,1,20.79198,2.232201,304.289,1,2,1,1,2,1,0,224.2246,1.668407,301.9995,1,2,1,1,2,7.508844,190.8998,260.1256,8.805434,1.674058,1.223902,0.7507602,0.311373,2,1,259.7731,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:54 PM",2.475419,266.4085,2,2,1,265.1884,8.270187,461.8816,2.464742,2,1,1,2,1,1,1,20.79198,2.233482,304.7696,1,2,1,1,2,1,0,224.5322,1.670458,301.9226,1,2,1,1,2,7.511407,191.2074,260.1256,8.805434,1.674058,1.21865,0.749992,0.311373,2,1,259.7731,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:55 PM",2.459405,266.5262,2,2,1,265.1884,8.270187,461.6252,2.464742,2,1,1,2,1,1,1,20.79198,2.233482,304.6094,1,2,1,1,2,1,0,224.5834,1.670458,301.8457,1,2,1,1,2,7.511407,191.2074,260.1256,8.805434,1.674058,1.21865,0.7484556,0.311373,2,1,259.7731,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:56 PM",2.44243,266.6047,2,2,1,265.1884,8.270187,461.497,2.464742,2,1,1,2,1,1,1,20.79198,2.234635,304.7696,1,2,1,1,2,1,0,224.686,1.670458,301.9226,1,2,1,1,2,7.511407,191.2074,260.1256,8.805434,1.674955,1.215448,0.7484556,0.3135509,2,1,259.7731,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:57 PM",2.43026,266.5262,2,2,1,265.1884,8.270187,461.4714,2.464742,2,1,1,2,1,1,1,20.824,2.235403,304.4091,1,2,1,1,2,1,0,224.686,1.670458,301.6919,1,2,1,1,2,7.511407,191.3356,260.1256,9.266854,1.675981,1.213911,0.7484556,0.3138071,2,1,259.7731,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:58 PM",2.424815,266.958,2,2,1,265.1884,8.270187,461.4714,2.468331,2,1,1,2,1,1,1,20.8432,2.236941,304.4492,1,2,1,1,2,1,0,224.686,1.670458,301.8841,1,2,1,1,2,7.511407,191.6432,260.1256,9.266854,1.675981,1.222749,0.7484556,0.3138071,2,1,259.7731,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:00:59 PM",2.43058,267.3898,2,2,1,265.1884,8.270187,461.4714,2.470253,2,1,1,2,1,1,1,20.8304,2.236941,304.6094,1,2,1,1,2,1,0,224.9167,1.670714,301.6534,1,2,1,1,2,7.511407,191.6432,260.1256,8.997693,1.67739,1.230178,0.7484556,0.3138071,2,1,259.9974,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:00 PM",2.469974,267.3898,2,2,1,265.1884,8.270187,461.1638,2.470253,2,1,1,2,1,1,1,20.79519,2.2363,305.05,1,2,1,1,2,1,0,224.9167,1.672893,301.7303,1,2,1,1,2,7.511407,191.6432,260.1256,8.997693,1.678159,1.234021,0.7484556,0.3138071,2,1,259.9974,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:01 PM",2.520898,267.3113,2,2,1,265.1884,8.270187,461.1638,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.2503,1,2,1,1,2,1,0,225.0705,1.671099,301.8457,1,2,1,1,2,7.511407,191.8995,260.1256,8.997693,1.678159,1.234021,0.7484556,0.3138071,2,1,259.9974,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:02 PM",2.552926,266.958,2,2,1,265.1884,8.270187,461.1638,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.2903,1,2,1,1,2,1,0,225.173,1.668151,301.615,1,2,1,1,2,7.511407,192.1559,260.2858,8.997693,1.678159,1.234021,0.7503761,0.3138071,2,1,259.8532,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:03 PM",2.596163,267.0758,2,2,1,265.1884,8.270187,461.1638,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.3704,1,2,1,1,2,1,0,225.2243,1.668151,301.4612,1,2,1,1,2,7.511407,192.3353,260.2858,8.997693,1.677006,1.234021,0.7508882,0.3138071,2,1,259.8372,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:04 PM",2.625949,267.3505,2,2,1,265.1884,8.268906,461.0613,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.4105,1,2,1,1,2,1,0,225.2499,1.671739,301.4612,1,2,1,1,2,7.511407,192.3353,260.2858,8.997693,1.676621,1.234021,0.7508882,0.3138071,2,1,259.8052,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:05 PM",2.654133,267.5468,2,2,1,265.1884,8.268906,460.8306,2.470253,2,1,1,2,1,1,1,20.79519,2.234635,305.6909,1,2,1,1,2,1,0,225.5063,1.672636,301.615,1,2,1,1,2,7.511407,192.566,260.2858,8.997693,1.676621,1.23274,0.7508882,0.3138071,2,1,259.7251,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:06 PM",2.668866,267.9001,2,2,1,265.1884,8.268906,460.8306,2.469996,2,1,1,2,1,1,1,20.86241,2.234635,305.6909,1,2,1,1,2,1,0,225.6857,1.668792,301.9995,1,2,1,1,2,7.511407,192.7198,260.2858,8.997693,1.676621,1.223902,0.7508882,0.3138071,2,1,259.7251,1.457726,197.4333,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:07 PM",2.665343,268.3711,2,2,1,265.1884,8.268906,460.8306,2.469996,2,1,1,2,1,1,1,20.90403,2.233354,306.0513,1,2,1,1,2,1,0,225.6857,1.666101,302.3071,1,2,1,1,2,7.511407,192.7198,260.2858,8.997693,1.676621,1.218394,0.7508882,0.3138071,2,1,259.7251,1.457726,197.2892,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:08 PM",2.637158,268.1748,2,2,1,265.1884,8.268906,460.8306,2.469996,2,1,1,2,1,1,1,20.91043,2.233354,305.771,1,2,1,1,2,1,0,225.6857,1.666101,302.4609,1,2,1,1,2,7.511407,193.0018,260.2858,8.997693,1.676621,1.213526,0.7508882,0.3138071,2,1,259.5648,1.457726,197.2571,0.0003844552,1,1,1,Normal
" 22/12/2015 5:01:09 PM",2.61602,267.7823,2,2,1,265.1884,8.268906,460.8306,2.471919,2,1,1,2,1,1,1,20.91043,2.233354,305.2903,1,2,1,1,2,1,0,225.6857,1.666101,303.0377,1,2,1,1,2,7.511407,193.1812,260.2858,8.997693,1.674955,1.227872,0.7508882,0.3138071,2,1,259.5648,1.457726,197.177,0.0003844552,1,1,1,Normal
" 22/12/2015 5:01:10 PM",2.61602,267.272,2,2,1,265.3486,8.268906,460.8306,2.471919,2,1,1,2,1,1,1,20.8304,2.233354,305.3704,1,2,1,1,2,1,0,225.6857,1.66751,303.0377,1,2,1,1,2,7.511407,193.1812,260.2858,8.997693,1.674827,1.241066,0.7508882,0.3138071,2,1,259.4687,1.457726,197.1289,0.0003844552,1,1,1,Normal
" 22/12/2015 5:01:11 PM",2.606732,266.7225,2,2,1,265.4448,8.268906,460.5999,2.471919,2,1,1,2,1,1,1,20.8304,2.233354,305.1702,1,2,1,1,2,1,0,225.6857,1.66751,303.3838,1,2,1,1,2,7.511407,193.335,260.2858,8.997693,1.674827,1.243756,0.7508882,0.3137431,2,1,259.2284,1.457726,197.0488,0.0003844552,1,1,1,Normal
" 22/12/2015 5:01:12 PM",2.594882,266.3692,2,2,1,265.4448,8.268906,460.5486,2.471919,2,1,1,2,1,1,1,20.8304,2.233097,304.8898,1,2,1,1,2,1,0,225.8908,1.663409,303.4222,1,2,1,1,2,7.511407,193.4888,260.2858,8.997693,1.674827,1.243756,0.7508882,0.3137431,2,1,259.2124,1.457726,197.0488,0.0001281517,1,1,1,Normal
" 22/12/2015 5:01:13 PM",2.574704,266.0945,2,2,1,265.4448,8.268906,460.4204,2.471919,2,1,1,2,1,1,1,20.8304,2.232713,304.8497,1,2,1,1,2,1,0,225.8908,1.661103,303.7298,1,2,1,1,2,7.51365,193.6939,260.2858,8.997693,1.674827,1.234149,0.7508882,0.3135509,2,1,259.2124,1.457726,197.0488,6.407587E-05,1,1,1,Normal
" 22/12/2015 5:01:14 PM",2.561573,265.7019,2,2,1,265.4448,8.268906,460.4204,2.471919,2,1,1,2,1,1,1,20.8304,2.232713,305.0099,1,2,1,1,2,1,0,226.1471,1.664691,303.9221,1,2,1,1,2,7.514291,193.8734,260.2858,8.997693,1.673673,1.22672,0.7508882,0.3135509,2,1,259.4046,1.457726,197.0488,6.407587E-05,1,1,1,Normal
" 22/12/2015 5:01:15 PM",2.54652,265.5056,2,2,1,265.4448,8.268906,460.4204,2.46974,2,1,1,2,1,1,1,20.8304,2.232713,305.0901,1,2,1,1,2,1,0,226.1471,1.665332,303.7682,1,2,1,1,2,7.514291,193.899,260.2858,8.997693,1.673673,1.224542,0.7508882,0.3135509,2,1,259.4046,1.457726,196.9847,6.407587E-05,1,1,1,Normal
" 22/12/2015 5:01:16 PM",2.530827,265.5842,2,2,1,265.2845,8.268906,460.4204,2.468715,2,1,1,2,1,1,1,20.85281,2.232713,304.8497,1,2,1,1,2,1,0,226.1471,1.665332,303.7682,1,2,1,1,2,7.514291,193.899,260.2858,8.997693,1.673673,1.216729,0.7508882,0.3135509,2,1,259.4046,1.457726,196.9847,6.407587E-05,1,1,1,Normal
" 22/12/2015 5:01:17 PM",2.514813,265.9374,2,2,1,265.1884,8.268906,460.2922,2.470637,2,1,1,2,1,1,1,20.88482,2.232072,304.9699,1,2,1,1,2,1,0,226.1471,1.665332,303.8067,1,2,1,1,2,7.514291,194.0784,260.2858,8.997693,1.677006,1.214551,0.7508882,0.3135509,2,1,259.4046,1.457726,196.9847,6.407587E-05,1,1,1,Normal
" 22/12/2015 5:01:18 PM",2.497198,266.0159,2,2,1,265.1884,8.268906,460.0103,2.470637,2,1,1,2,1,1,1,20.88482,2.232072,304.7696,1,2,1,1,2,1,0,226.2753,1.665332,303.3453,1,2,1,1,2,7.514291,194.4886,260.2858,9.266854,1.678031,1.206097,0.7508882,0.3135509,2,1,259.2444,1.457726,196.9687,6.407587E-05,1,1,1,Normal
" 22/12/2015 5:01:19 PM",2.480863,266.5262,2,2,1,265.1884,8.265381,460.0103,2.470637,2,1,1,2,1,1,1,20.87522,2.234763,304.2489,1,2,1,1,2,1,0,226.4804,1.665332,302.8839,1,2,1,1,2,7.514291,194.4886,260.2858,9.266854,1.678031,1.19649,0.7508882,0.3135509,2,1,259.2444,1.457726,196.9046,6.407587E-05,1,1,1,Normal
" 22/12/2015 5:01:20 PM",2.466771,266.8795,2,2,1,265.1884,8.265381,460.0103,2.470637,2,1,1,2,1,1,1,20.87522,2.235147,304.3691,1,2,1,1,2,1,0,226.4804,1.667895,302.6532,1,2,1,1,2,7.514291,194.4886,260.2858,9.266854,1.675981,1.193416,0.7508882,0.3135509,2,1,259.2444,1.457726,196.9046,6.407587E-05,1,1,1,Normal
